id,uniqueIdentifier,class,order,family,genus,species,commonNameEnglish,taxonomyType,authority
2000209,3db70251-bd99-46f7-8f70-669090f46432,Mammalia,Primates,Aotidae,Aotus,azarae,Azara's Night Monkey,biological,"Humboldt, 1811"
2000210,190c834e-a32b-494e-9d54-17e708598f92,Mammalia,Primates,Aotidae,Aotus,brumbacki,Brumback's Night Monkey,biological,"Hershkovitz, 1983"
2000212,b249f02e-34c2-4b1c-ada6-3e2c6ed5bd44,Mammalia,Primates,Aotidae,Aotus,jorgehernandezi,Hernández-Camacho's Night Monkey,biological,"Defler & Bueno, 2007"
2000213,7d891b06-1ea7-43a2-94b1-025e973ca623,Mammalia,Primates,Aotidae,Aotus,lemurinus,Colombian Night Monkey,biological,"I. Geoffroy, 1846"
2000214,cff1d3e6-b834-4c3e-b369-35c90eaafc6e,Mammalia,Primates,Aotidae,Aotus,miconax,Andean Night Monkey,biological,"Thomas, 1927"
2000215,ec446594-7cb9-45ce-97c1-84c09a512052,Mammalia,Primates,Aotidae,Aotus,nancymaae,Nancy Ma's Night Monkey,biological,"Hershkovitz, 1983"
2000217,323290e1-8bbf-4296-a648-e5ebc549e0e9,Mammalia,Primates,Aotidae,Aotus,trivirgatus,Northern Night Monkey,biological,"Humboldt, 1812"
2000218,11e7460d-4299-4916-bb2a-2a2caab02b29,Mammalia,Primates,Aotidae,Aotus,vociferans,Spix's Night Monkey,biological,"Spix, 1823"
2000219,2444bd90-86ce-4967-bcd5-59a0209776ef,Mammalia,Primates,Aotidae,Aotus,zonalis,Panamanian Night Monkey,biological,"Goldman, 1914"
2000220,9fdd7ae5-2d84-44f5-9a5b-e9b095897b4f,Mammalia,Rodentia,Aplodontiidae,Aplodontia,rufa,Mountain Beaver,biological,"Rafinesque, 1817"
2000222,ac7d6986-8d0a-495b-9327-9839e7634fbd,Mammalia,Rodentia,Muridae,Apodemus,alpicola,Alpine Field Mouse,biological,"Heinrich, 1952"
2000223,e534577d-6bcb-4486-b835-dd9c7d78bef4,Mammalia,Rodentia,Muridae,Apodemus,argenteus,Small Japanese Field Mouse,biological,"Temminck, 1844"
2000225,e3f3b8e8-a296-4116-83f7-630e460ad0ea,Mammalia,Rodentia,Muridae,Apodemus,chevrieri,Chevrier's Field Mouse,biological,"Milne-Edwards, 1868"
2000226,ec3b1cc9-3c36-4e1a-a52d-a90e99eeddcb,Mammalia,Rodentia,Muridae,Apodemus,draco,South China Field Mouse,biological,"Barrett-Hamilton, 1900"
2000227,f3bd8ce4-beff-40ca-a78d-7da101fded7b,Mammalia,Rodentia,Muridae,Apodemus,epimelas,Western Broad-toothed Field Mouse,biological,"Nehring, 1902"
2000228,e735a84d-e21c-4654-96cc-ce93b163abfd,Mammalia,Rodentia,Muridae,Apodemus,flavicollis,Yellow-necked Field Mouse,biological,"Melchior, 1834"
2000230,8b6f89aa-fd3e-493d-a644-7973a50ee43a,Mammalia,Rodentia,Muridae,Apodemus,hyrcanicus,Hyrcanian Field Mouse,biological,"Vorontsov, Boyeskorov & Mezhzherin, 1992"
2000231,9c4f7c6b-427c-45b1-8150-d38524df8b28,Mammalia,Rodentia,Muridae,Apodemus,latronum,Large-eared Field Mouse,biological,"Thomas, 1911"
2000234,00e508dc-3e1e-4851-aee8-344c2295b8d7,Mammalia,Rodentia,Muridae,Apodemus,peninsulae,Korean Field Mouse,biological,"Thomas, 1907"
2000235,06807da6-814f-4dfd-ac71-931363728ec7,Mammalia,Rodentia,Muridae,Apodemus,ponticus,Black Sea Field Mouse,biological,"Sviridenko, 1936"
2000236,717593b4-0cdc-4bb0-949d-e42dc594fe83,Mammalia,Rodentia,Muridae,Apodemus,rusiges,Kashmir Field Mouse,biological,"Miller, 1913"
2000237,d2093d3d-f599-473f-9a3b-d173b155e7db,Mammalia,Rodentia,Muridae,Apodemus,semotus,Taiwan Field Mouse,biological,"Thomas, 1908"
2000239,935bac8e-4e7f-4396-b444-4e966b41d8d8,Mammalia,Rodentia,Muridae,Apodemus,sylvaticus,Long-tailed Field Mouse,biological,"Linnaeus, 1758"
2000240,2fe20ba6-171e-4fe5-858e-f949e7726ca3,Mammalia,Rodentia,Muridae,Apodemus,uralensis,Herb Field Mouse,biological,"Pallas, 1811"
2000241,bc526e97-0188-4f9d-a0a8-00ab2f9c738b,Mammalia,Rodentia,Muridae,Apodemus,witherbyi,Steppe Field Mouse,biological,"Thomas, 1902"
2000244,e6471358-6231-404b-a600-ad18820cfe29,Mammalia,Rodentia,Muridae,Apomys,banahao,Banahaw Forest Mouse,biological,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede & Steppan, 2011"
2000246,8a910fb6-4951-4036-99e1-ccc6193c795d,Mammalia,Rodentia,Muridae,Apomys,camiguinensis,Camiguin Forest Mouse,biological,"Heaney & Tabaranza Jr., 2006"
2000247,d5780f55-ba04-448b-a432-8d3997578eeb,Mammalia,Rodentia,Muridae,Apomys,datae,Northern Luzon Apomys,biological,"Meyer, 1899"
2000248,440a4425-f6c5-4121-a496-e6980059097f,Mammalia,Rodentia,Muridae,Apomys,gracilirostris,Large Mindoro Apomys,biological,"Ruedas, 1995"
2000249,9e975ead-cc74-4cd7-881c-bcce04345b06,Mammalia,Rodentia,Muridae,Apomys,hylocetes,Mindanao Mossy Forest Apomys,biological,"Mearns, 1905"
2000250,235a5553-97eb-4630-8dfc-26638329f096,Mammalia,Rodentia,Muridae,Apomys,insignis,Mindanao Montane Forest Mouse,biological,"Mearns, 1905"
2000251,cbf7ab0a-d73b-43c0-bea7-bc40c806bcd5,Mammalia,Rodentia,Muridae,Apomys,littoralis,Mindanao Lowland Apomys,biological,"Sanborn, 1952"
2000253,6761ca45-5cbd-4478-b6f3-d0898fdf3d6d,Mammalia,Rodentia,Muridae,Apomys,microdon,Small Luzon Apomys,biological,"Hollister, 1913"
2000254,ba399f84-37d6-4c18-857d-bd00f62f5fe7,Mammalia,Rodentia,Muridae,Apomys,minganensis,Mingan Forest Mouse,biological,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede & Steppan, 2011"
2000255,eb0c66a2-8a3a-4332-a1e8-c7f774c48dfc,Mammalia,Rodentia,Muridae,Apomys,musculus,Least Philippine Apomys,biological,"Miller, 1911"
2000256,1b68f40f-19a6-4557-a3fb-0631404e9c4c,Mammalia,Rodentia,Muridae,Apomys,sacobianus,Long-nosed Luzon Apomys,biological,"Johnson, 1962"
2017440,f6019d49-b559-4fa2-a21d-9f8ba2fbccce,Aves,Galliformes,Megapodiidae,Macrocephalon,,Macrocephalon Species,biological,
2000308,13393c61-e728-4be6-ba0b-e24a9b43d8a7,Mammalia,Rodentia,Cricetidae,Arvicola,scherman,Montane Water Vole,biological,"Shaw, 1801"
2000258,9f6f9468-baec-485b-a4a8-b4bd0ee69fe0,Mammalia,Rodentia,Muridae,Apomys,zambalensis,Zambales Forest Mouse,biological,"Heaney, Balete, Rickart, Alviola, Duya, Duya, Veluz, VandeVrede & Steppan, 2011"
2000259,7a666ba7-5f3b-4a1c-868f-48f88e8e3a15,Mammalia,Chiroptera,Pteropodidae,Aproteles,bulmerae,Bulmer's Fruit Bat,biological,"Menzies, 1977"
2000260,14401851-a2c7-4f34-a721-9db4504011ee,Mammalia,Cetartiodactyla,Bovidae,Arabitragus,jayakari,Arabian Tahr,biological,"Thomas, 1894"
2000261,04a7e19d-f3e9-4d21-9403-49855076f29e,Mammalia,Rodentia,Cricetidae,Arborimus,albipes,White-footed Vole,biological,"Merriam, 1901"
2000263,17a6845f-15f6-458e-998a-df1272d19182,Mammalia,Rodentia,Cricetidae,Arborimus,pomo,Sonoma Tree Vole,biological,"Johnson & George, 1991"
2000264,263ebd92-6468-4625-a682-63ad1068993d,Mammalia,Rodentia,Muridae,Archboldomys,luzonensis,Isarog Shrew Mouse,biological,"Musser, 1982"
2000266,b310c664-bb99-487b-9c54-fb0935165d29,Mammalia,Carnivora,Viverridae,Arctictis,binturong,Binturong,biological,"Raffles, 1821"
2000267,83b400de-926f-41e0-b512-048dbc360453,Mammalia,Primates,Lorisidae,Arctocebus,aureus,Golden Angwantibo,biological,"de Winton, 1902"
2000268,deadcabc-ddbe-4fcb-9375-24e8fd546b5f,Mammalia,Primates,Lorisidae,Arctocebus,calabarensis,Calabar Angwantibo,biological,"J.A. Smith, 1860"
2000269,d2c27d1c-b0b6-4e3e-ab10-392fd90f2e9a,Mammalia,Carnivora,Otariidae,Arctocephalus,australis,South American Fur Seal,biological,"Zimmermann, 1783"
2000270,33d62775-0d1e-4fad-9331-43a329efac66,Mammalia,Carnivora,Otariidae,Arctocephalus,forsteri,New Zealand Fur Seal,biological,"Lesson, 1828"
2000272,45f8c2ee-eb6e-4a74-b8c6-8aa38b4b8ce4,Mammalia,Carnivora,Otariidae,Arctocephalus,gazella,Antarctic Fur Seal,biological,"Peters, 1875"
2000273,f64c2d21-2ddb-47af-9302-b6264619fe14,Mammalia,Carnivora,Otariidae,Arctocephalus,philippii,Juan Fernández Fur Seal,biological,"Peters, 1866"
2000274,4ba84360-8146-4351-b92c-c61e2ac2c3a0,Mammalia,Carnivora,Otariidae,Arctocephalus,pusillus,Afro-Australian Fur Seal,biological,"Schreber, 1775"
2000276,fa510607-4f55-446c-8bbe-e02714e3028f,Mammalia,Carnivora,Otariidae,Arctocephalus,tropicalis,Subantarctic Fur Seal,biological,"J.E. Gray, 1872"
2000277,ce0a56c1-1e05-44cc-b671-cfe932e8d5e4,Mammalia,Carnivora,Viverridae,Arctogalidia,trivirgata,Small-toothed Palm Civet,biological,"Gray, 1832"
2000278,86ff5719-0525-4ad5-9b28-994565ab4014,Mammalia,Carnivora,Mustelidae,Arctonyx,albogularis,Northern Hog Badger,biological,"Blyth, 1853"
2000280,70038d11-882c-4c9a-8578-1782a68528c8,Mammalia,Carnivora,Mustelidae,Arctonyx,hoevenii,Sumatran Hog Badger,biological,"Hubrecht, 1891"
2000281,0d606046-0be1-4677-b451-96d56be3cd2c,Mammalia,Chiroptera,Phyllostomidae,Ardops,nichollsi,Tree Bat,biological,"Thomas, 1891"
2000282,4036fd54-df37-4943-b773-de76a1c66106,Mammalia,Chiroptera,Vespertilionidae,Arielulus,aureocollaris,Collared Sprite,biological,"Kock & Storch, 1996"
2000284,78b90e19-02c6-43fa-9591-5549df041c40,Mammalia,Chiroptera,Vespertilionidae,Arielulus,cuprosus,Coppery Sprite,biological,"Hill & Francis, 1984"
2000285,abdab433-6d3d-44a2-b63b-c43782161e40,Mammalia,Chiroptera,Vespertilionidae,Arielulus,societatis,Social Sprite,biological,"Hill, 1972"
2000287,ce8286ed-43a7-4ccd-b819-d9457d4381e9,Mammalia,Chiroptera,Phyllostomidae,Ariteus,flavescens,Jamaican Fig-eating Bat,biological,"Gray, 1831"
2000288,0dccb339-58cd-47a2-9418-5c24c44ca949,Mammalia,Chiroptera,Phyllostomidae,Artibeus,amplus,Large Fruit-eating Bat,biological,"Handley, 1987"
2000290,7035c877-b634-4003-85fc-ab5183c8168d,Mammalia,Chiroptera,Phyllostomidae,Artibeus,fimbriatus,Fringed Fruit-eating Bat,biological,"Gray, 1838"
2000291,56cbc55f-210e-46ee-8cb5-e3286f9eff14,Mammalia,Chiroptera,Phyllostomidae,Artibeus,fraterculus,Fraternal Fruit-eating Bat,biological,"Anthony, 1924"
2000292,ab0714b0-d402-4818-9afb-49674851dc6c,Mammalia,Chiroptera,Phyllostomidae,Artibeus,hirsutus,Hairy Fruit-eating Bat,biological,"K. Andersen, 1906"
2000294,a4f385da-b8d0-4957-b383-da3e098a015a,Mammalia,Chiroptera,Phyllostomidae,Artibeus,jamaicensis,Jamaican Fruit-eating Bat,biological,"Leach, 1821"
2000295,63b274fe-29c6-4eec-b61a-f00147c73cdf,Mammalia,Chiroptera,Phyllostomidae,Artibeus,lituratus,Great Fruit-eating Bat,biological,"Olfers, 1818"
2000296,b9681187-c62e-4e9c-9b04-b5860855a173,Mammalia,Chiroptera,Phyllostomidae,Artibeus,obscurus,Dark Fruit-eating Bat,biological,"Schinz, 1821"
2000297,657df1b7-f01a-4b70-b113-8a65e0177a21,Mammalia,Chiroptera,Phyllostomidae,Artibeus,planirostris,Flat-faced Fruit-eating Bat,biological,"Spix, 1823"
2000299,4323d988-9902-4a3f-8bd1-0f50b2a82fd3,Mammalia,Rodentia,Muridae,Arvicanthis,abyssinicus,Abyssinian Grass Rat,biological,"Rüppell, 1842"
2000300,2b317d82-2ff6-4f16-a2cf-e773683c1a44,Mammalia,Rodentia,Muridae,Arvicanthis,ansorgei,Sudanian Arvicanthis,biological,"Thomas, 1910"
2000301,6dea98ee-4f56-4f08-92c3-289e9a795154,Mammalia,Rodentia,Muridae,Arvicanthis,blicki,Blick's Grass Rat,biological,"Frick, 1914"
2000303,3b929315-1547-4b7d-a851-ac2e5faa6bbd,Mammalia,Rodentia,Muridae,Arvicanthis,neumanni,Neumann's Arvicanthis,biological,"Matschie, 1894"
2000304,b53c7f82-f19e-4e87-bbfb-fd22fed8f9ad,Mammalia,Rodentia,Muridae,Arvicanthis,niloticus,African Grass Rat,biological,"É. Geoffroy, 1803"
2000305,a5377dd0-62f5-425e-89cd-2b2bd9caca9a,Mammalia,Rodentia,Muridae,Arvicanthis,rufinus,Guinean Arvicanthis,biological,"Temminck, 1853"
2000307,4c8577af-10ec-468e-9df5-288b10d05172,Mammalia,Rodentia,Cricetidae,Arvicola,sapidus,Southern Water Vole,biological,"Miller, 1908"
2000309,53a8a76a-3f79-4895-9cfd-aac36099aa55,Mammalia,Chiroptera,Hipposideridae,Asellia,arabica,Arabian Trident Bat,biological,"Benda, Vallo, & Reiter, 2011"
2000311,384eedf6-0fdf-4abc-bb73-1eb7ab67c9a3,Mammalia,Chiroptera,Hipposideridae,Asellia,patrizii,Patrizi's Trident Leaf-nosed Bat,biological,"De Beaux, 1931"
2000312,a35df57d-7272-498b-8eb3-9a0871b34d54,Mammalia,Chiroptera,Hipposideridae,Asellia,tridens,Geoffroy's Trident Leaf-nosed Bat,biological,"É. Geoffroy, 1813"
2000313,e858eebb-19c5-4a88-afc0-df94aff79cbc,Mammalia,Chiroptera,Hipposideridae,Aselliscus,stoliczkanus,Stoliczka's Asian Trident Bat,biological,"Dobson, 1871"
2000315,837b9391-b201-41ad-a24a-b0549588efd8,Mammalia,Eulipotyphla,Erinaceidae,Atelerix,albiventris,Four-toed Hedgehog,biological,"Wagner, 1841"
2000316,d0845768-8d7b-4cc7-b0d2-ddc78d656dbd,Mammalia,Eulipotyphla,Erinaceidae,Atelerix,algirus,North African Hedgehog,biological,"Lereboullet, 1842"
2000317,defee91d-ca62-44a0-98e9-663827b2529b,Mammalia,Eulipotyphla,Erinaceidae,Atelerix,frontalis,Southern African Hedgehog,biological,"A. Smith, 1831"
2000318,4fce6852-2ac4-4ca5-b49d-c9173c17e497,Mammalia,Eulipotyphla,Erinaceidae,Atelerix,sclateri,Somali Hedgehog,biological,"Anderson, 1895"
2000320,a4a2a814-b05c-4dce-b1d2-124a44661804,Mammalia,Primates,Atelidae,Ateles,chamek,Black-faced Black Spider Monkey,biological,"Humboldt, 1812"
2000321,5227702d-7fc8-405c-ba7e-83b44c35b0cf,Mammalia,Primates,Atelidae,Ateles,fusciceps,Brown-headed Spider Monkey,biological,"Gray, 1866"
2000322,f2eb5aad-05fa-471d-8cf0-c9ef6a0683a6,Mammalia,Primates,Atelidae,Ateles,geoffroyi,Geoffroy's Spider Monkey,biological,"Kuhl, 1820"
2000323,8d89eb76-e6bc-406b-bc71-dbc0837dca16,Mammalia,Primates,Atelidae,Ateles,hybridus,Variegated Spider Monkey,biological,"I. Geoffroy, 1829"
2000325,0b622d0f-9479-4eaa-986f-f3ed43295cc4,Mammalia,Primates,Atelidae,Ateles,paniscus,Guiana Spider Monkey,biological,"Linnaeus, 1758"
2000326,db136c93-8ac0-49c6-82f2-e3ab8d3c2be1,Mammalia,Carnivora,Canidae,Atelocynus,microtis,Short-eared Dog,biological,"Sclater, 1883"
2000327,650f28c6-0c25-4c66-bf85-35a3bd622c75,Mammalia,Rodentia,Hystricidae,Atherurus,africanus,African Brush-tailed Porcupine,biological,"Gray, 1842"
2000329,0c721cf4-86b3-423d-b8a2-8276a66f2969,Mammalia,Carnivora,Herpestidae,Atilax,paludinosus,Marsh Mongoose,biological,"G.[Baron] Cuvier, 1829"
2000330,b28e950a-1ea2-406a-9213-3036dbd25518,Mammalia,Rodentia,Sciuridae,Atlantoxerus,getulus,Barbary Ground Squirrel,biological,"Linnaeus, 1758"
2000331,b49d9704-05e8-4f18-8c9e-82f63a5008ea,Mammalia,Eulipotyphla,Solenodontidae,Atopogale,cubana,Cuban Solenodon,biological,"Peters, 1861"
2000333,d1d77cd4-f344-4891-8f19-5d961a891922,Mammalia,Rodentia,Cricetidae,Auliscomys,pictus,Painted Big-eared Mouse,biological,"Thomas, 1884"
2000334,7809140a-a9d6-46a2-9f08-6341e3b06aec,Mammalia,Rodentia,Cricetidae,Auliscomys,sublimis,Andean Big-eared Mouse,biological,"Thomas, 1900"
2000335,1553ab21-87aa-4280-b166-ca5b78d30b8c,Mammalia,Chiroptera,Molossidae,Austronomus,australis,White-striped Free-tailed Bat,biological,"Gray, 1838"
2000336,a9939f4d-a9d3-422a-a8b7-858e4f5b2160,Mammalia,Chiroptera,Molossidae,Austronomus,kuboriensis,New Guinea Free-tailed Bat,biological,"McKean & Calaby, 1968"
2000338,47f6803e-6fa1-4b57-a133-65ae2c998722,Mammalia,Primates,Indriidae,Avahi,cleesei,Bemaraha Woolly Lemur,biological,"Thalmann & Geissmann, 2005"
2000339,0c20ca60-26b7-4cc3-8c61-08daf8697a0f,Mammalia,Primates,Indriidae,Avahi,laniger,Eastern Woolly Lemur,biological,"Gmelin, 1788"
2000342,4efac8b6-7dc6-4960-ac51-9e71659e66d9,Mammalia,Primates,Indriidae,Avahi,occidentalis,Lorenz Von Liburnau's Woolly Lemur,biological,"von Lorenz-Liburnau, 1898"
2000344,b861187e-539d-4ca7-a6de-ae36eb5dc3f9,Mammalia,Primates,Indriidae,Avahi,ramanantsoavanai,Ramantsoavana's Southern Woolly Lemur,biological,"Zaramody, Fausser, Roos, Zinner, Andriaholinirina, Rabarivola, Norscia, Tattersall & Rumpler, 2006"
2000345,ecd47c69-9606-4180-8724-63d724c8d7a7,Mammalia,Primates,Indriidae,Avahi,unicolor,Sambirano Woolly Lemur,biological,"Thalmann & Geissmann, 2000"
2000346,8221a31b-e2be-42d4-ac37-f39966d2d28c,Mammalia,Cetartiodactyla,Cervidae,Axis,axis,Chital,biological,"Erxleben, 1777"
2000347,13fdd9bf-14ee-4c2f-917f-b50599d3fa3c,Mammalia,Cetartiodactyla,Cervidae,Axis,calamianensis,Calamian Deer,biological,"Heude, 1888"
2000349,f9235dcc-b8c2-4be7-9c57-5513839d5d8c,Mammalia,Cetartiodactyla,Cervidae,Axis,porcinus,Hog Deer,biological,"Zimmermann, 1780"
2000350,d22d2824-ac9e-4e06-be85-ed3a307a26a8,Mammalia,Cetartiodactyla,Suidae,Babyrousa,babyrussa,Hairy Babirusa,biological,"Linnaeus, 1758"
2000351,4b97dca8-d6fa-45af-bc05-43ce9c45ab70,Mammalia,Cetartiodactyla,Suidae,Babyrousa,celebensis,Sulawesi Babirusa,biological,"Deninger, 1909"
2000353,5fa800a4-5ac9-47f9-ac34-940f30ccfc13,Mammalia,Rodentia,Cricetidae,Baiomys,musculus,Southern Pygmy Mouse,biological,"Merriam, 1892"
2000354,fa0cb15c-b9e3-4605-b2e0-b6466abc7baa,Mammalia,Rodentia,Cricetidae,Baiomys,taylori,Northern Pygmy Mouse,biological,"Thomas, 1887"
2000355,3602a39f-6c68-43c5-afd0-f70abf40e865,Mammalia,Rodentia,Muridae,Baiyankamys,habbema,Mountain Water Rat,biological,"Tate & Archbold, 1941"
2000356,1c334e3f-1e6e-4666-883a-f6cf26d30033,Mammalia,Rodentia,Muridae,Baiyankamys,shawmayeri,Shaw Mayer's Water Rat,biological,"Hinton, 1943"
2000359,ce75cf55-5309-41e8-92be-739a95de2164,Mammalia,Cetartiodactyla,Balaenopteridae,Balaenoptera,bonaerensis,Antarctic Minke Whale,biological,"Burmeister, 1867"
2000360,ae6ab7b5-44c9-4f5a-99eb-6a8757930d4a,Mammalia,Cetartiodactyla,Balaenopteridae,Balaenoptera,borealis,Sei Whale,biological,"Lesson, 1828"
2000362,1a2e683b-bf4d-4625-978d-c00ec526797e,Mammalia,Cetartiodactyla,Balaenopteridae,Balaenoptera,musculus,Blue Whale,biological,"Linnaeus, 1758"
2000363,cc2e12a8-a643-4efa-8a01-09d2962dd3bb,Mammalia,Cetartiodactyla,Balaenopteridae,Balaenoptera,omurai,Omura's Whale,biological,"Wada, Oishi & Yamada, 2003"
2000365,d0ed31da-1c2a-4ada-8589-d7c85f7be362,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,infusca,Ecuadorian Sac-winged Bat,biological,"Thomas, 1897"
2000366,f1e8ade4-dc38-4ebc-917e-7989318da74c,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,io,Thomas's Sac-winged Bat,biological,"Thomas, 1904"
2000367,fc824a52-71c9-4cb6-9027-2c613ee20af8,Mammalia,Chiroptera,Emballonuridae,Balantiopteryx,plicata,Gray Sac-winged Bat,biological,"Peters, 1867"
2000368,ddd711c4-bd03-4cb7-9126-c561cbdba9d9,Mammalia,Chiroptera,Pteropodidae,Balionycteris,maculata,Spotted-winged Fruit Bat,biological,"Thomas, 1893"
2000370,f7ad0b4a-86de-4606-84ad-40240a667a6b,Mammalia,Rodentia,Muridae,Bandicota,indica,Greater Bandicoot Rat,biological,"Bechstein, 1800"
2000371,5dcf283a-2f03-4335-8503-ee049fa0d328,Mammalia,Rodentia,Muridae,Bandicota,savilei,Savile's Bandicoot Rat,biological,"Thomas, 1916"
2000373,75f263e8-879a-43bf-b544-9c2898c16c62,Mammalia,Chiroptera,Vespertilionidae,Barbastella,leucomelas,Eastern Barbastelle,biological,"Cretzschmar, 1826"
2000374,f8042d26-00a0-4dec-9d99-bb24c2bb1c7d,Mammalia,Carnivora,Procyonidae,Bassaricyon,alleni,Eastern Lowland Olingo,biological,"Thomas, 1880"
2000375,ec34883d-c987-489a-8617-83a5691e4559,Mammalia,Carnivora,Procyonidae,Bassaricyon,gabbii,Northern Olingo,biological,"J.A. Allen, 1876"
2000376,76647b0c-dce0-4557-9dbd-5d2102ed67ca,Mammalia,Carnivora,Procyonidae,Bassaricyon,medius,Western Lowland Olingo,biological,"Thomas, 1909"
2000378,8888a7db-7693-44ff-a992-787b462b8c8f,Mammalia,Carnivora,Procyonidae,Bassariscus,astutus,Ringtail,biological,"Lichtenstein, 1830"
2000379,aa84ad39-5b6d-4fd6-a8ac-1d3485b91ba3,Mammalia,Carnivora,Procyonidae,Bassariscus,sumichrasti,Cacomistle,biological,"Saussure, 1860"
2000380,a9a81edf-79ce-4939-a14c-3925f1b45654,Mammalia,Rodentia,Bathyergidae,Bathyergus,janetta,Namaqua Dune Mole Rat,biological,"Thomas & Schwann, 1904"
2000381,e98dd5b9-f304-4e91-95e3-5adf6f1283c2,Mammalia,Rodentia,Bathyergidae,Bathyergus,suillus,Cape Dune Mole Rat,biological,"Schreber, 1782"
2000382,e262031a-546f-4ebb-a065-6ee365769c3e,Mammalia,Rodentia,Muridae,Batomys,dentatus,Large-toothed Batomys,biological,"Miller, 1911"
2000384,8abacf4d-b2d9-4828-8a59-cb755e2ce5ff,Mammalia,Rodentia,Muridae,Batomys,hamiguitan,Hamiguitan Hairy-Tailed Rat,biological,"Balete, Heaney, Rickart, Quidlat & Ibanez, 2008"
2000386,37e489ad-4e75-4619-bd6b-c1d2def19c50,Mammalia,Rodentia,Muridae,Batomys,salomonseni,Mindanao Batomys,biological,"Sanborn, 1953"
2000387,49b99169-4011-480b-99cd-14553f720431,Mammalia,Rodentia,Muridae,Batomys,uragon,Mt. Isarog Hairy-tailed Rat,biological,"Balete, Rickart, Heaney & Jansa, 2015"
2000388,b1349013-2c10-494f-8e4e-d8c342799258,Mammalia,Chiroptera,Vespertilionidae,Bauerus,dubiaquercus,Van Gelder's Bat,biological,"Van Gelder, 1959"
2000389,7ee8462e-c856-4ff3-89d0-13fe7a136150,Mammalia,Carnivora,Herpestidae,Bdeogale,crassicauda,Bushy-tailed Mongoose,biological,"Peters, 1852"
2000391,cc281e22-fc61-46df-8b58-a5879de1db39,Mammalia,Carnivora,Herpestidae,Bdeogale,nigripes,Black-legged Mongoose,biological,"Pucheran, 1855"
2000392,71c8cf57-4b84-4956-8ea8-40773ca0b255,Mammalia,Carnivora,Herpestidae,Bdeogale,omnivora,Sokoke Dog Mongoose,biological,"Heller, 1913"
2000393,85696236-2bc8-4202-aea5-36dce3901e63,Mammalia,Rodentia,Nesomyidae,Beamys,hindei,Long-tailed Pouched Rat,biological,"Thomas, 1909"
2000396,5f8003e1-0353-4006-af23-b339741d3bf0,Mammalia,Cetartiodactyla,Ziphiidae,Berardius,arnuxii,Arnoux's Beaked Whale,biological,"Duvernoy, 1851"
2000398,589e6ecf-33bf-4cca-af6e-864c9b886c37,Mammalia,Rodentia,Muridae,Berylmys,berdmorei,Berdmore's Berylmys,biological,"Blyth, 1851"
2000399,43c2278d-d8d7-4901-b2df-7924943a58f2,Mammalia,Rodentia,Muridae,Berylmys,bowersi,Bower's White-toothed Rat,biological,"Anderson, 1879"
2000400,b266a125-270e-4c02-9440-130668ad6a58,Mammalia,Rodentia,Muridae,Berylmys,mackenziei,Kenneth's White-toothed Rat,biological,"Thomas, 1916"
2000401,014e455c-fbdf-4ba5-b769-52f318d7c34d,Mammalia,Rodentia,Muridae,Berylmys,manipulus,Manipur White-toothed Rat,biological,"Thomas, 1916"
2000403,b356285f-a140-4235-ae76-dbc8b8bd0ea7,Mammalia,Diprotodontia,Potoroidae,Bettongia,gaimardi,Tasmanian Bettong,biological,"Desmarest, 1822"
2000404,5bf00819-9051-40fb-9853-b8e44ed9c610,Mammalia,Diprotodontia,Potoroidae,Bettongia,lesueur,Burrowing Bettong,biological,"Quoy & Gaimard, 1824"
2000405,625d0b27-1a0a-49b3-a4b6-0bf13ebbb46a,Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,Woylie,biological,"Gray, 1837"
2000407,be201753-753d-499e-baf9-cba97c925328,Mammalia,Diprotodontia,Potoroidae,Bettongia,tropica,Northern Bettong,biological,"Wakefield, 1967"
2000408,ef3888cd-31a7-41b8-9252-0cb51d001425,Mammalia,Rodentia,Cricetidae,Bibimys,chacoensis,Chaco Crimson-nosed Rat,biological,"Shamel, 1931"
2000409,4b25a04d-7fe0-46c2-8b0b-bf6ef30cc9e7,Mammalia,Rodentia,Cricetidae,Bibimys,labiosus,Large-lipped Crimson-nosed Rat,biological,"Winge, 1887"
2000410,9253f46f-a0c2-4331-840c-da0f380a6fd0,Mammalia,Rodentia,Cricetidae,Bibimys,torresi,Torres's Crimson-nosed Rat,biological,"Massoia, 1979"
2000412,18c5f185-04c8-43fc-9325-d38f7daa2700,Mammalia,Cetartiodactyla,Bovidae,Bison,bonasus,European Bison,biological,"Linnaeus, 1758"
2000413,8011eda7-aacd-42c6-b219-0b27abd310b2,Mammalia,Rodentia,Sciuridae,Biswamoyopterus,biswasi,Namdapha Flying Squirrel,biological,"Saha, 1981"
2000415,6e1af08c-5659-495f-b451-cebc97718b80,Mammalia,Rodentia,Cricetidae,Blanfordimys,afghanus,Afghan Vole,biological,"Thomas, 1912"
2000596,f572c983-bd1b-43b2-966d-3ce6e0bfc4c4,Mammalia,Carnivora,Felidae,Catopuma,badia,Borneo Bay Cat,biological,"Gray, 1874"
